"id","comment","id_user","id_product"
"1653","In eleifend quam a odio. In hac habitasse platea dictumst.","828","594"
"1654","Nunc nisl.","54","467"
"1655","Etiam faucibus cursus urna.","489","153"
"1656","Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.","343","901"
"1657","Fusce consequat. Nulla nisl. Nunc nisl.","465","1321"
"1658","Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.","69","1711"
"1659","Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.","264","1724"
"1660","Integer tincidunt ante vel ipsum.","902","1237"
"1661","Donec posuere metus vitae ipsum.","718","759"
"1662","Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.","280","101"
"1663","Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.","191","1952"
"1664","Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.","643","532"
"1665","Praesent blandit.","20","980"
"1666","Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.","901","146"
"1667","Proin leo odio, porttitor id, consequat in, consequat ut, nulla.","276","712"
"1668","Donec ut dolor.","411","368"
"1669","Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.","449","1473"
"1670","Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.","851","1240"
"1671","Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum.","597","151"
"1672","Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.","718","29"
"1673","Quisque ut erat.","847","1869"
"1674","Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.","856","1438"
"1675","Pellentesque at nulla.","48","401"
"1676","Donec ut mauris eget massa tempor convallis.","449","156"
"1677","In sagittis dui vel nisl.","149","984"
"1678","Duis at velit eu est congue elementum.","511","523"
"1679","In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.","777","621"
"1680","Vestibulum sed magna at nunc commodo placerat.","620","915"
"1681","Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.","691","1822"
"1682","Aliquam erat volutpat.","606","52"
"1683","Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam.","663","567"
"1684","Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.","984","1213"
"1685","Aliquam erat volutpat. In congue. Etiam justo.","144","1451"
"1686","In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.","899","976"
"1687","Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.","179","1201"
"1688","Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.","380","739"
"1689","Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.","338","258"
"1690","Vivamus vel nulla eget eros elementum pellentesque.","563","714"
"1691","Nullam varius. Nulla facilisi.","141","188"
"1692","Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.","247","1220"
"1693","Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.","644","1856"
"1694","Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.","987","1550"
"1695","Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.","984","265"
"1696","Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.","287","649"
"1697","Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.","91","1951"
"1698","Maecenas pulvinar lobortis est. Phasellus sit amet erat.","422","125"
"1699","Pellentesque at nulla.","645","1698"
"1700","Morbi vel lectus in quam fringilla rhoncus.","440","1915"
"1701","Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.","788","1687"
"1702","Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.","648","1804"
"1703","Pellentesque at nulla.","149","991"
"1704","Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.","988","1156"
"1705","Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.","610","1677"
"1706","In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.","904","221"
"1707","Nullam molestie nibh in lectus. Pellentesque at nulla.","981","806"
"1708","Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.","676","244"
"1709","Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.","144","616"
"1710","Nam dui.","70","1162"
"1711","Donec semper sapien a libero.","250","215"
"1712","Morbi quis tortor id nulla ultrices aliquet.","201","751"
"1713","In sagittis dui vel nisl. Duis ac nibh.","863","1604"
"1714","Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.","361","1462"
"1715","Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.","590","234"
"1716","Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.","94","843"
"1717","Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.","948","1606"
"1718","Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.","828","1660"
"1719","Phasellus in felis. Donec semper sapien a libero.","414","1624"
"1720","Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.","565","1841"
"1721","Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.","643","1614"
"1722","Nunc rhoncus dui vel sem.","495","451"
"1723","Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.","506","1200"
"1724","Integer ac leo. Pellentesque ultrices mattis odio.","194","786"
"1725","In hac habitasse platea dictumst.","566","883"
"1726","In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.","768","683"
"1727","Proin risus.","265","1492"
"1728","Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.","219","1192"
"1729","Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.","772","1708"
"1730","Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.","226","1233"
"1731","Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.","987","1585"
"1732","Nam dui.","914","443"
"1733","Nulla tempus.","501","706"
"1734","Duis mattis egestas metus.","56","800"
"1735","In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.","419","661"
"1736","Maecenas pulvinar lobortis est.","692","1885"
"1737","Maecenas tincidunt lacus at velit.","788","36"
"1738","Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.","96","226"
"1739","Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.","934","1403"
"1740","Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.","627","1947"
"1741","Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.","166","116"
"1742","Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.","86","188"
"1743","Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.","784","1616"
"1744","Duis bibendum. Morbi non quam nec dui luctus rutrum.","534","1079"
"1745","Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.","384","409"
"1746","Aliquam sit amet diam in magna bibendum imperdiet.","71","524"
"1747","Quisque porta volutpat erat.","647","478"
"1748","Donec ut dolor.","699","915"
"1749","Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.","498","844"
"1750","Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.","545","1409"
"1751","Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.","545","1768"
"1752","Nunc rhoncus dui vel sem. Sed sagittis.","79","240"
"1753","Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.","325","1946"
"1754","Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.","57","1597"
"1755","Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.","387","1291"
"1756","Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.","761","432"
"1757","Nulla ut erat id mauris vulputate elementum. Nullam varius.","968","1992"
"1758","Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.","356","833"
"1759","Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.","846","684"
"1760","Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.","381","479"
"1761","Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.","563","1618"
"1762","Nulla tempus.","650","1990"
"1763","Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.","259","117"
"1764","Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.","65","47"
"1765","Etiam pretium iaculis justo. In hac habitasse platea dictumst.","728","997"
"1766","Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem.","137","1238"
"1767","Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.","713","177"
"1768","Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.","714","1294"
"1769","Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.","907","762"
"1770","Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.","956","440"
"1771","In hac habitasse platea dictumst. Etiam faucibus cursus urna.","98","472"
"1772","Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo.","57","453"
"1773","Duis ac nibh.","169","1046"
"1774","Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.","866","321"
"1775","Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.","129","1085"
"1776","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.","469","579"
"1777","Vivamus tortor. Duis mattis egestas metus.","549","254"
"1778","Nulla ac enim.","907","1318"
"1779","Donec semper sapien a libero.","596","113"
"1780","Duis ac nibh.","522","1180"
"1781","Nam tristique tortor eu pede.","647","1206"
"1782","Mauris ullamcorper purus sit amet nulla.","840","1811"
"1783","Duis at velit eu est congue elementum. In hac habitasse platea dictumst.","246","862"
"1784","Etiam vel augue.","95","1198"
"1785","Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.","400","915"
"1786","Integer a nibh.","19","1943"
"1787","Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.","610","1105"
"1788","Praesent lectus.","613","1376"
"1789","In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.","959","1077"
"1790","Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.","176","1183"
"1791","Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.","516","1856"
"1792","Sed ante.","562","1873"
"1793","In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.","693","1807"
"1794","Pellentesque viverra pede ac diam.","205","1298"
"1795","Donec posuere metus vitae ipsum.","973","404"
"1796","Phasellus sit amet erat.","947","1089"
"1797","Proin risus.","485","1435"
"1798","Nulla facilisi.","489","1651"
"1799","Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.","691","1301"
"1800","Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.","752","613"
"1801","Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.","904","465"
"1802","Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.","430","157"
"1803","Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.","594","481"
"1804","Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus.","221","342"
